,training_2,training_1
8506,0.21769937546578316,-0.06339689979542894
8507,0.23160618025078056,-0.047050290483666254
8508,0.24683469453278362,-0.030646419251799492
8509,0.26337510135858383,-0.014224271650253598
8510,0.2812107893901723,0.002185239444629644
8511,0.30031851462633175,0.018560163244026665
8512,0.32066859823741456,0.03488822064671765
8513,0.3422251591382667,0.05116732178955652
8514,0.36494637973169286,0.06740588239217507
8515,0.3887848030733056,0.08362293295932523
8516,0.41368765953689673,0.09984801821336113
8517,0.4395972209003598,0.11612088748092612
8518,0.46645117962567256,0.132490980100071
8519,0.4941830509724384,0.14901671319792414
8520,0.5227225954662598,0.16576458236610278
8521,0.5519962591386326,0.18280808878355898
8522,0.5819276288663099,0.20022650915843737
8523,0.6124379000647698,0.21810352744167033
8524,0.6434463539341956,0.23652574956452715
8525,0.6748708414155467,0.25558112443698583
8526,0.7066282709906697,0.27535729608230625
8527,0.7386350974534793,0.29593991305183065
8528,0.7708078087887442,0.31741092214126426
8529,0.8030634083215196,0.33984687390349816
8530,0.8353198893423615,0.3633172675127391
8531,0.8674966994723212,0.3878829621804852
8532,0.8995151921063284,0.4135946815582341
8533,0.9312990623620605,0.4404916363936324
8534,0.9627747650663192,0.4686002891545249
8535,0.9938719124281213,0.49793328241683665
8536,1.0245236491793648,0.5284885505571646
8537,1.0546670031069056,0.560248631728473
8538,1.0842432090549483,0.5931801942650972
8539,1.1131980046427783,0.6272337886017938
8540,1.141481896116659,0.6623438325414617
8541,1.169050392939901,0.6984288343191779
8542,1.1958642099143788,0.7353918544285265
8543,1.221889435826023,0.7731212036568996
8544,1.2470976678069337,0.8114913712626288
8545,1.271466110815109,0.8503641737779044
8546,1.2949776418402943,0.8895901115798464
8547,1.3176208386557389,0.9290099171927051
8548,1.339389973145812,0.968456276309316
8549,1.3602849694494055,1.0077556997973023
8550,1.3803113273664604,1.0467305225227204
8551,1.3994800116787443,1.0852010027189907
8552,1.4178073082360951,1.1229874938843571
8553,1.4353146478520111,1.1599126598322063
8554,1.4520283992408762,1.1958037025700803
8555,1.4679796324062944,1.230494572156108
8556,1.483203854061392,1.2638281275920353
8557,1.497740716821611,1.2956582181595122
8558,1.5116337040595342,1.3258516553882147
8559,1.524929792449333,1.3542900470570094
8560,1.5376790943537615,1.380871466251832
8561,1.549934482318356,1.4055119305209551
8562,1.5617511980362815,1.4281466685496773
8563,1.5731864482316675,1.4487311544951202
8564,1.584298989978053,1.467241893136492
8565,1.5951487080240874,1.483676942271179
8566,1.6057961867365957,1.4980561622738895
8567,1.6163022792957757,1.5104211863905002
8568,1.6267276767847283,1.5208351091075765
8569,1.6371324798080107,1.5293818937720876
8570,1.647575775250927,1.5361655044807287
8571,1.6581152207528764,1.5413087710602453
8572,1.6688066394145082,1.5449519996664314
8573,1.6797036271900807,1.5472513450883822
8574,1.6908571753344388,1.548376964206148
8575,1.7023153101773052,1.5485109731652391
8576,1.714122752388609,1.5478452336584636
8577,1.7263205977765486,1.5465789962012126
8578,1.738946021526656,1.5449164304168745
8579,1.7520320076459346,1.5430640740817063
8580,1.7656071052211966,1.5412282339880083
8581,1.7796952129374914,1.5396123725514161
8582,1.7943153931312021,1.538414514498005
8583,1.8094817164726644,1.537824707911523
8584,1.82520313818952,1.538022573400863
8585,1.8414834065514556,1.5391749741660117
8586,1.8583210041438436,1.54143383831
8587,1.8757091222617208,1.544934162882528
8588,1.8936356685573776,1.5497922268702164
8589,1.9120833078774484,1.5561040377010034
8590,1.9310295360275502,1.5639440328377279
8591,1.9504467860077108,1.5733640547404544
8592,1.9703025660691387,1.58439261392052
8593,1.9905596287558658,1.597034451041483
8594,2.011176169910659,1.6112704050899134
8595,2.032106056449936,1.6270575906006632
8596,2.0532990815420926,1.6443298828252928
8597,2.0747012456641287,1.6629987056399207
8598,2.0962550618593268,1.682954112951009
8599,2.1178998833779326,1.7040661504320553
8600,2.1395722517526328,1.726186480664155
8601,2.1612062632414566,1.7491502512081274
8602,2.1827339514650426,1.7727781818579174
8603,2.2040856839712903,1.7968788443545711
8604,2.225190570381042,1.821251105223103
8605,2.2459768797016775,1.845686700162077
8606,2.266372464344104,1.8699729066036979
8607,2.2863051883413745,1.8938952796923092
8608,2.305703357243904,1.9172404160219774
8609,2.3244961471589023,1.939798709043019
8610,2.3426140304082246,1.9613670600987336
8611,2.3599891953007295,1.981751509587012
8612,2.376555957550954,2.0007697537510207
8613,2.3922511609268944,2.01825351407565
8614,2.407014564773903,2.034050728182192
8615,2.420789216139843,2.048027533447433
8616,2.433521804317846,2.0600700172942834
8617,2.4451629957267444,2.0700857111723634
8618,2.455667747165055,2.0780048086278193
8619,2.464995595600942,2.0837810915060753
8620,2.4731109227982877,2.0873925521907446
8621,2.4799831932257983,2.0888417038045084
8622,2.4855871638518336,2.088155574428328
8623,2.4899030645913287,2.085385385579666
8624,2.492916748341549,2.0806059193703756
8625,2.4946198097197914,2.0739145828853065
8626,2.495009671797472,2.0654301823276695
8627,2.494089640309749,2.0552914233117785
8628,2.49186892500779,2.0436551572980495
8629,2.488362628009766,2.0306943975082103
8630,2.483591699196702,2.016596130687778
8631,2.4775828588883533,2.001558953755059
8632,2.4703684882217454,1.985790566657115
8633,2.46198648783993,1.9695051546119229
8634,2.4524801056791157,1.9529206943276645
8635,2.44189773481875,1.9362562197361322
8636,2.4302926825288416,1.9197290832454166
8637,2.417722911812609,1.9035522485013954
8638,2.4042507568976954,1.8879316501490484
8639,2.389942614276251,1.8730636551097677
8640,2.374868611031703,1.859132658455923
8641,2.359102252316984,1.8463088450848744
8642,2.342720049965508,1.8347461461027545
8643,2.3258011343202085,1.8245804161497454
8644,2.308426851459408,1.815927854876169
8645,2.290680348076856,1.808883692448019
8646,2.2726461463408585,1.803521155372547
8647,2.2544097111101253,1.799890725134992
8648,2.2360570119235077,1.7980196981796372
8649,2.217674082206644,1.7979120517067257
8650,2.1993465781493593,1.7995486156453104
8651,2.181159339706013,1.8028875470584302
8652,2.16319595615357,1.8078650991953358
8653,2.145538338612377,1.8143966734821195
8654,2.128266301889958,1.822378138988524
8655,2.1114571579512837,1.8316874003774057
8656,2.0951853232479687,1.8421861920796359
8657,2.0795219420559508,1.8537220734872681
8658,2.0645345278762286,1.8661305973586486
8659,2.0502866248467195,1.8792376214172894
8660,2.0368374909954854,1.8928617313285627
8661,2.0242418050386433,1.9068167418811057
8662,2.0125493982890497,1.920914242296341
8663,2.00180501309662,1.9349661511547465
8664,1.992048089087935,1.948787246463099
8665,1.9833125783131937,1.9621976368918597
8666,1.9756267902426952,1.9750251411784359
8667,1.9690132673846312,1.9871075441036392
8668,1.9634886921214234,1.9982946992866553
8669,1.9590638251848742,2.0084504512794545
8670,1.9557434760112022,2.0174543520447776
8671,1.9535265050369295,2.0252031498330862
8672,1.9524058578175627,2.031612031695113
8673,1.9523686306722843,2.0366156043286274
8674,1.953396167381742,2.040168601615302
8675,1.9554641862940236,2.0422463110042623
8676,1.958542937024451,2.0428447147880844
8677,1.9625973857727872,2.0419803462447588
8678,1.9675874281235388,2.0396898645265518
8679,1.9734681280454518,2.036029356013552
8680,1.9801899816644197,2.0310733735612216
8681,1.9876992042501258,2.0249137286073315
8682,1.9959380387331878,2.017658054415588
8683,2.004845083955314,2.0094281617773366
8684,2.0143556407519543,2.0003582112254397
8685,2.024402073874841,1.9905927282024654
8686,2.034914187681811,1.9802844896331862
8687,2.0458196134527076,1.9695923119565129
8688,2.0570442061351923,1.958678771850639
8689,2.0685124482811696,1.9477078916247657
8690,2.0801478589045996,1.9368428215418754
8691,2.0918734049748924,1.9262435511780331
8692,2.1036119132565174,1.916064681318249
8693,2.1152864802145723,1.9064532868476753
8694,2.1268208777290045,1.8975468996368954
8695,2.138139952394844,1.8894716385618653
8696,2.149170016234219,1.8823405115726035
8697,2.159839226705477,1.8762519121607857
8698,2.170077953966657,1.8712883297141032
8699,2.179819133433909,1.867515290124731
8700,2.188998601769247,1.8649805396864396
8701,2.1975554145363594,1.8637134818172316
8702,2.2054321438767404,1.8637248725315239
8703,2.212575154681638,1.8650067769103633
8704,2.218934857865282,1.8675327851300787
8705,2.224465939483855,1.8712584829642283
8706,2.229127564588521,1.8761221681184128
8707,2.2328835548516692,1.8820458003459153
8708,2.2357025391600542,1.8889361700693053
8709,2.237558076527748,1.8966862672457563
8710,2.2384287508429077,1.9051768295011
8711,2.2382982371266045,1.9142780461607551
8712,2.237155339145958,1.9238513927520395
8713,2.234993998388508,1.9337515688750861
8714,2.2318132745686476,1.943828511057443
8715,2.2276172979978903,1.953929451338248
8716,2.2224151943105057,1.963900991883169
8717,2.216220982190211,1.973591165913901
8718,2.2090534448947654,1.982851455646388
8719,2.200935976519808,1.991538738761111
8720,2.1918964040822724,1.9995171361640836
8721,2.181966786634989,2.0066597354188165
8722,2.171183192747983,2.012850166213111
8723,2.159585457807207,2.0179840065397694
8724,2.1472169226877287,2.021970000883417
8725,2.134124155454424,2.0247310745767133
8726,2.120356657829775,2.0262051315768894
8727,2.105966558243933,2.026345626172765
8728,2.091008293346385,2.0251219025133156
8729,2.0755382799119384,2.0225192993056638
8730,2.0596145791150855,2.018539020508626
8731,2.0432965551767643,2.0131977763011575
8732,2.0266445304046727,2.0065272019794063
8733,2.0097194386548805,1.9985730656855292
8734,1.9925824792356157,1.9893942789477432
8735,1.9752947732569095,1.979061726869496
8736,1.9579170243991935,1.9676569374060366
8737,1.9405091860338897,1.9552706114705152
8738,1.9231301365764413,1.9420010375876184
8739,1.9058373648887832,1.9279524164289388
8740,1.8886866674764158,1.9132331218033298
8741,1.8717318591405347,1.8979539255128637
8742,1.855024498654917,1.8822262139163082
8743,1.8386136309347145,1.8661602240538522
8744,1.8225455470568142,1.8498633267870226
8745,1.8068635633736483,1.8334383835954675
8746,1.7916078208403485,1.8169822024656819
8747,1.7768151055456511,1.8005841167186931
8748,1.7625186913033632,1.7843247086816998
8749,1.7487482050230214,1.7682746978390167
8750,1.7355295154368635,1.7524940105336577
8751,1.7228846456162306,1.737031045471756
8752,1.7108317095647951,1.721922146247205
8753,1.699384873029895,1.7071912888999408
8754,1.688554338526316,1.6928499891923519
8755,1.6783463544225858,1.6788974308875413
8756,1.668763247795245,1.6653208128852954
8757,1.6598034806167954,1.6520959096720909
8758,1.651461728705158,1.6391878362167482
8759,1.6437289827301496,1.6265520052445708
8760,1.6365926704442078,1.6141352617964064
8761,1.6300367991830644,1.6018771771700269
8762,1.6240421175668076,1.5897114817926776
8763,1.6185862952231682,1.5775676143208592
8764,1.6136441192550621,1.5653723623444136
8765,1.6091877060822053,1.5530515685119746
8766,1.6051867272039149,1.5405318747216867
8767,1.6016086473559101,1.5277424762491763
8768,1.598418973470949,1.5146168573322978
8769,1.5955815127982191,1.5010944797995969
8770,1.5930586384939784,1.4871223968243925
8771,1.5908115609620652,1.4726567647965114
8772,1.5888006032012911,1.4576642276241991
8773,1.586985478405008,1.4421231494866074
8774,1.5853255680576137,1.4260246741343219
8775,1.5837801987827507,1.4093735912485774
8776,1.582308916218632,1.392188993090766
8777,1.58087175422739,1.3745047076600407
8778,1.5794294977861933,1.35636949779004
8779,1.5779439379597135,1.3378470190085148
8780,1.5763781174138152,1.3190155325090045
8781,1.5746965650006208,1.2999673731917898
8782,1.5728655180234756,1.2808081763689991
8783,1.5708531308770035,1.2616558703467247
8784,1.5686296688517356,1.2426394456399132
8785,1.5661676859940779,1.2238975149957174
8786,1.5634421860195111,1.2055766816446662
8787,1.5604307653901428,1.187829736222746
8788,1.557113737785966,1.1708137055637091
8789,1.5534742393202998,1.1546877790095813
8790,1.5494983139766496,1.1396111399936724
8791,1.5451749788706945,1.1257407323774926
8792,1.5404962690722936,1.1132289923503214
8793,1.5354572618517914,1.102221577599265
8794,1.5300560803470384,1.0928551259205124
8795,1.524293876776635,1.085255075451416
8796,1.5181747954545923,1.0795335782636404
8797,1.5117059159875086,1.0757875381647175
8798,1.5048971771592858,1.0740968022256485
8799,1.4977612821279587,1.0745225337955826
8800,1.4903135856746186,1.0771057926073395
8801,1.4825719643546216,1.0818663450436494
8802,1.4745566705051367,1.088801724758259
8803,1.466290171161605,1.0978865606658688
8804,1.4577969730256208,1.1090721858712798
8805,1.4491034347108864,1.122286537448699
8806,1.440237567568137,1.1374343531545525
8807,1.4312288264573478,1.154397667214636
8808,1.4221078918927246,1.1730366033205695
8809,1.4129064450351487,1.1931904589583489
8810,1.4036569370452114,1.2146790712259876
8811,1.394392354339915,1.2373044504342785
8812,1.3851459813157074,1.260852664076762
8813,1.3759511621096798,1.285095950253558
8814,1.3668410629712804,1.309795036389571
8815,1.3578484368060504,1.3347016361425947
8816,1.3490053914335076,1.3595610947967285
8817,1.3403431630711926,1.3841151512152485
8818,1.3318918965180788,1.4081047826183644
8819,1.3236804334624341,1.431273097080761
8820,1.3157361102818932,1.4533682377324886
8821,1.3080845666380663,1.4741462622090356
8822,1.300749566094641,1.4933739609403438
8823,1.2937528299065193,1.5108315783948412
8824,1.2871138850397965,1.526315402399477
8825,1.2808499273874576,1.5396401881279949
8826,1.2749757010455143,1.5506413852684107
8827,1.2695033944087566,1.5591771392251683
8828,1.2644425537348414,1.5651300399485748
8829,1.2598000147118797,1.5684085950821522
8830,1.255579852447286,1.5689484075336573
8831,1.2517833501765372,1.5667130412659729
8832,1.24840898686907,1.5616945630195045
8833,1.2454524437868992,1.5539137517672295
8834,1.242906629929415,1.5434199719131496
8835,1.240761726176477,1.5302907105184902
8836,1.239005247821905,1.5146307831205459
8837,1.2376221250718409,1.4965712169409773
8838,1.2365948009673835,1.4762678244050043
8839,1.2359033460797837,1.453899483857772
8840,1.235525589219517,1.4296661481145572
8841,1.2354372632981798,1.4037866049678445
8842,1.2356121653863779,1.3764960169506
8843,1.2360223299197208,1.3480432704778302
8844,1.2366382139221637,1.3186881669216701
8845,1.237428893039241,1.2886984901839518
8846,1.2383622671052872,1.2583469868904418
8847,1.239405273908275,1.2279082964193495
8848,1.2405241097639288,1.197655868581543
8849,1.2416844554674784,1.1678589068804268
8850,1.2428517061575128,1.1387793748965191
8851,1.243991203601466,1.1106691024711075
8852,1.245068469396614,1.0837670270134372
8853,1.24604943757497,1.0582966034507342
8854,1.2469006851035191,1.0344634140981654
8855,1.2475896587848672,1.012453007083507
8856,1.2480848970853191,0.992428988947784
8857,1.2483562454495132,0.9745313937049751
8858,1.2483750637013447,0.9588753470227467
8859,1.248114424180605,0.9455500403314762
8860,1.2475492993225725,0.9346180256326019
8861,1.2466567374543496,0.9261148376142225
8862,1.2454160256551952,0.9200489454465418
8863,1.2438088386093393,0.9164020323795481
8864,1.2418193724678033,0.9151295970573712
8865,1.23943446282923,0.9161618663528641
8866,1.2366436860498842,0.9194050055683644
8867,1.2334394431970646,0.9247426080947617
8868,1.2298170260692909,0.9320374431227569
8869,1.2257746648191064,0.9411334368011799
8870,1.2213135568296956,0.9518578593806418
8871,1.2164378766144017,0.9640236884036997
8872,1.2111547666271676,0.9774321159352461
8873,1.2054743089920912,0.9918751661976988
8874,1.1994094782802922,1.0071383888016483
8875,1.192976075581193,1.0230035920613703
8876,1.18619264423369,1.0392515806591602
8877,1.1790803676977721,1.0556648621780107
8878,1.1716629501601676,1.0720302877489316
8879,1.1639664805766337,1.0881415932487783
8880,1.156019280958312,1.103801809114554
8881,1.1478517398096684,1.1188255088903303
8882,1.139496131719612,1.1330408690601423
8883,1.130986424196048,1.146291515510452
8884,1.122358072915474,1.158438135069781
8885,1.1136478066336846,1.1693598339450326
8886,1.104893403070666,1.178955228468864
8887,1.0961334571412629,1.1871432573364638
8888,1.0874071429537888,1.193863708394747
8889,1.0787539710402574,1.199077456994501
8890,1.0702135423146122,1.2027664168741086
8891,1.0618253002788982,1.2049332084575377
8892,1.053628283011308,1.2056005532639356
8893,1.0456608764748427,1.2048104067916028
8894,1.0379605706807185,1.2026228457039831
8895,1.0305637202261697,1.199114728363128
8896,1.0235053107030831,1.1943781506845865
8897,1.0168187324410196,1.1885187218865363
8898,1.0105355630063637,1.181653686942424
8899,1.0046853598291103,1.1739099243903408
8900,0.9992954642693022,1.1654218495812478
8901,0.9943908183685037,1.1563292544439683
8902,0.9899937954567937,1.1467751153971886
8903,0.9861240457033988,1.136903401140398
8904,0.9827983576106557,1.1268569117112914
8905,0.980030536355756,1.1167751794106757
8906,0.9778312997840428,1.1067924609836506
8907,0.9762081927519742,1.0970358488260952
8908,0.9751655204076999,1.0876235269835988
8909,0.9747043008833491,1.0786631953575636
8910,0.9748222377563109,1.070250682863551
8911,0.9755137125174619,1.0624687673421305
8912,0.9767697971634715,1.055386216843938
8913,0.9785782869088394,1.0490570635462
8914,0.9809237528910849,1.0435201180554168
8915,0.9837876146216349,1.0387987282624358
8916,0.9871482318148185,1.0349007832920694
8917,0.9909810151096778,1.0318189594824954
8918,0.9952585550841531,1.029531201791632
8919,0.9999507688497105,1.0280014306083574
8920,1.0050250634069124,1.0271804606953099
8921,1.0104465148400468,1.027007115951409
8922,1.0161780623315273,1.0274095209016965
8923,1.0221807158857552,1.0283065473344895
8924,1.0284137765674743,1.029609392350893
8925,1.034835067982319,1.0312232622939006
8926,1.0414011776571013,1.0330491356124973
8927,1.0480677069156676,1.0349855767063731
8928,1.054789527792566,1.0369305722041715
8929,1.0615210454817479,1.0387833609575212
8930,1.0682164647819683,1.0404462292884926
8931,1.0748300589734714,1.041826243700631
8932,1.0813164395435961,1.0428368943460493
8933,1.0876308251709073,1.0433996240130525
8934,1.0937293083790296,1.0434452192399852
8935,1.0995691182827791,1.0429150423423064
8936,1.1051088778698002,1.0417620856296763
8937,1.1103088542906119,1.0399518318494627
8938,1.115131200669524,1.03746290788384
8939,1.1195401879966846,1.0342875219029122
8940,1.1235024257181756,1.0304316774913198
8941,1.1269870697065,1.025915161671023
8942,1.1299660163660465,1.020771307187459
8943,1.1324140817093757,1.0150465328624128
8944,1.1343091643267167,1.0087996691903238
8945,1.135632391265741,1.0021010796207652
8946,1.136368245937929,0.9950315910757309
8947,1.1365046772732612,0.9876812501557202
8948,1.1360331894547728,0.9801479241466438
8949,1.1349489116782765,0.9725357683148155
8950,1.133250647499803,0.9649535830322232
8951,1.1309409034532354,0.9575130859810367
8952,1.1280258967423176,0.9503271260189642
8953,1.124515541934388,0.943507866224695
8954,1.120423416706261,0.9371649641741324
8955,1.1157667068163264,0.9314037776124743
8956,1.1105661305989278,0.9263236233850597
8957,1.1048458433972124,0.92201611677188
8958,1.0986333224692877,0.9185636172517642
8959,1.0919592330164145,0.9160378052120755
8960,1.0848572760938224,0.9144984122464079
8961,1.0773640192703327,0.9139921254667116
8962,1.0695187110046906,0.9145516837347365
8963,1.0613630798019689,0.9161951809228954
8964,1.0529411193020846,0.9189255882889287
8965,1.0442988605354597,0.9227305048351209
8966,1.0354841326549349,0.9275821411671993
8967,1.026546313520943,0.9334375389202283
8968,1.0175360715750326,0.940239024326454
8969,1.0085051004879049,0.9479148910168768
8970,0.9995058481088234,0.9563803037212865
8971,0.9905912412764157,0.965538411214392
8972,0.9818144080730081,0.9752816536930236
8973,0.9732283991192406,0.9854932468109917
8974,0.9648859095089666,0.9960488218844492
8975,0.9568390029794527,1.0068181993544998
8976,0.9491388398971269,1.0176672704882435
8977,0.9418354106141191,1.0284599605488498
8978,0.9349772757181944,1.0390602452939004
8979,0.9286113146552609,1.0493341916919936
8980,0.9227824841527372,1.0591519931933933
8981,0.9175335878119275,1.0683899697648809
8982,0.9129050581697017,1.0769325032003767
8983,0.9089347524540815,1.0846738789493018
8984,0.9056577631754875,1.0915200068514157
8985,0.9031062446055059,1.0973899947184467
8986,0.9013092560995362,1.1022175506359124
8987,0.9002926231181555,1.1059521921489748
8988,0.9000788166953984,1.1085602431115065
8989,0.9006868519916007,1.1100256018824226
8990,0.9021322064538575,1.1103502677074095
8991,0.9044267579899066,1.109554615483134
8992,0.9075787434409711,1.1076774126187157
8993,0.9115927375187365,1.1047755753356925
8994,0.9164696522483017,1.1009236654316579
8995,0.922206756838083,1.0962131322236845
8996,0.9287977177748011,1.0907513080306501
8997,0.9362326588225637,1.0846601690997542
8998,0.9444982404864204,1.0780748772790998
8999,0.953577758385547,1.0711421209373837
9000,0.9634512598699546,1.0640182765877113
9001,0.9740956781063431,1.0568674153421047
9002,0.9854849827568193,1.0498591806674338
9003,0.99759034627633,1.0431665658989397
9004,1.0103803247639478,1.0369636215624614
9005,1.0238210522180367,1.0314231237401934
9006,1.0378764469683777,1.0267142354652896
9007,1.0525084289879556,1.0230001934382513
9008,1.0676771467253539,1.020436052215139
9009,1.0833412120449615,1.0191665174249382
9010,1.099457941817474,1.0193238985368833
9011,1.1159836046670548,1.021026210231283
9012,1.1328736713544527,1.0243754495473771
9013,1.150083067258396,1.0294560737149396
9014,1.1675664254090081,1.0363337009502849
9015,1.1852783385285062,1.0450540535505635
9016,1.203173608545164,1.0556421593882885
9017,1.2212074920669023,1.0681018244397253
9018,1.2393359403301278,1.082415385317992
9019,1.2575158321778068,1.098543746979202
9020,1.2757051986682668,1.1164267068769045
9021,1.2938634379720946,1.1359835629120698
9022,1.3119515192782158,1.1571139986152434
9023,1.3299321745025834,1.1796992351608213
9024,1.3477700766711913,1.2036034361015977
9025,1.365432003936379,1.2286753471792433
9026,1.3828869882766563,1.2547501502599097
9027,1.4001064480288559,1.2816515074118535
9028,1.4170643035049626,1.3091937684275265
9029,1.4337370750533773,1.337184312731633
9030,1.4501039630362784,1.365425994645682
9031,1.466146909309401,1.3937196594259234
9032,1.4818506399086409,1.4218666963786997
9033,1.497202688765766,1.4496715946998033
9034,1.512193402396932,1.476944467496828
9035,1.5268159256271863,1.5035035097356768
9036,1.5410661685347118,1.5291773566050932
9037,1.5549427549170154,1.5538073100054661
9038,1.568446952698164,1.5772494025258297
9039,1.5815825868106659,1.599376270355606
9040,1.5943559351958139,1.620078809054263
9041,1.6067756086740579,1.63926758894609
9042,1.6188524155380157,1.6568740100732464
9043,1.630599211818811,1.6728511800938153
9044,1.6420307382658004,1.6871745021980908
9045,1.6531634451656751,1.6998419639943123
9046,1.6640153062030478,1.710874122324693
9047,1.6746056226352581,1.7203137830648398
9048,1.684954819115764,1.7282253790761033
9049,1.6950842325541073,1.7346940535659567
9050,1.7050158954454535,1.739824460110272
9051,1.7147723151385066,1.7437392944489698
9052,1.7243762505376894,1.746577576829723
9053,1.7338504877525533,1.7484927070934055
9054,1.7432176162157358,1.7496503178226326
9055,1.7524998067885689,1.7502259536676554
9056,1.761718593363082,1.7504026073848145
9057,1.7708946594478225,1.7503681451357462
9058,1.780047631195229,1.750312655175856
9059,1.7891958782888813,1.7504257551823155
9060,1.7983563240609657,1.750893894123184
9061,1.807544266153163,1.7518976847364833
9062,1.81677320896873,1.75360930237214
9063,1.8260547090907568,1.756189985151
9064,1.8353982347602265,1.7597876691265424
9065,1.8448110404200486,1.764534790410639
9066,1.854298057236305,1.770546284069931
9067,1.8638618004083014,1.7779178070408217
9068,1.8735022939724753,1.7867242093841604
9069,1.883217013695409,1.797018274944365
9070,1.8930008485361067,1.8088297489350271
9071,1.902846081040315,1.8221646661931192
9072,1.9127423869089364,1.8370049898761653
9073,1.9226768538599317,1.8533085662748543
9074,1.9326340197800413,1.8710093972340611
9075,1.942595930038198,1.890018227472522
9076,1.9525422137091826,1.9102234399236329
9077,1.9624501783334647,1.9314922481422037
9078,1.972294922718517,1.953672170890039
9079,1.9820494671690254,1.9765927702792694
9080,1.9916849004187247,2.000067631367195
9081,2.0011705424257187,2.0238965579056036
9082,2.0104741220881253,2.0478679560968622
9083,2.019561968835412,2.0717613757310667
9084,2.0283992169573763,2.095350176013601
9085,2.036950021444486,2.1184042817604554
9086,2.045177784033131,2.140692994467822
9087,2.0530453880762796,2.1619878220617306
9088,2.0605154407958333,2.182065290917652
9089,2.0675505214166785,2.200709704006188
9090,2.074113433635654,2.2177158097680083
9091,2.0801674608412615,2.232891347537535
9092,2.0856766224711403,2.2460594370015077
9093,2.090605929877151,2.2570607812761003
9094,2.094921640058274,2.2657556556800915
9095,2.0985915056244226,2.2720256571436264
9096,2.101585019364869,2.2757751923766194
9097,2.103873651817663,2.2769326863896624
9098,2.1054310802672354,2.2754514966618897
9099,2.1062334076393685,2.271310522136401
9100,2.106259369813367,2.2645145002411344
9101,2.105490529931438,2.255093989226016
9102,2.103911458354953,2.2431050372224126
9103,2.1015098969944392,2.228628543509977
9104,2.0982769068264435,2.2117693214664422
9105,2.094206997504042,2.192654876523509
9106,2.0892982380682525,2.1714339161036507
9107,2.083552347875085,2.1482746119221763
9108,2.0769747669662006,2.123362638159929
9109,2.06957470522943,2.096899011802248
9110,2.061365169818902,2.0690977638660897
9111,2.052362970431188,2.0401834722639536
9112,2.042588702164098,2.0103886886589226
9113,2.03206670581748,1.9799512928264495
9114,2.020825005629196,1.9491118087438106
9115,2.008895224574485,1.9181107168695932
9116,1.9963124774919279,1.8871857968515737
9117,1.983115242433211,1.856569534217822
9118,1.9693452107663267,1.8264866234746513
9119,1.9550471166924432,1.7971515984739788
9120,1.9402685469627587,1.7687666189443547
9121,1.9250597317057094,1.7415194397357197
9122,1.9094733173921417,1.7155815866397068
9123,1.8935641230799163,1.6911067596563896
9124,1.877388881185612,1.668229481325261
9125,1.861005964131052,1.64706400427095
9126,1.844475098305597,1.6277034884819641
9127,1.8278570668690843,1.6102194550931845
9128,1.8112134029973108,1.5946615196342797
9129,1.794606075238356,1.5810574038887186
9130,1.778097166706947,1.5694132217356718
9131,1.7617485498911538,1.5597140306705919
9132,1.7456215588841368,1.5519246371715711
9133,1.729776660881485,1.5459906407458417
9134,1.7142731288011428,1.5418396983981204
9135,1.6991687168896885,1.5393829884534755
9136,1.68451934117396,1.5385168501778925
9137,1.6703787666018932,1.539124573504093
9138,1.6567983026902453,1.541078311414822
9139,1.6438265094600042,1.5442410861844236
9140,1.6315089153933142,1.5484688597468965
9141,1.6198877490879675,1.5536126379573518
9142,1.6090016862182845,1.5595205784457657
9143,1.5988856133336553,1.5660400721275691
9144,1.5895704099404266,1.573019769225099
9145,1.5810827502170437,1.5803115218548014
9146,1.5734449256096326,1.5877722168260555
9147,1.5666746894439618,1.5952654742551422
9148,1.56078512457194,1.6026631898894428
9149,1.555784534946451,1.6098469016303418
9150,1.5516763618881446,1.6167089635965415
9151,1.5484591256729834,1.6231535141415594
9152,1.5461263929300693,1.6290972274842823
9153,1.5446667701966497,1.6344698419802224
9154,1.5440639238320357,1.6392144615059716
9155,1.5442966263450606,1.6432876298977281
9156,1.5453388290420436,1.6466591818278318
9157,1.5471597607539316,1.6493118768692983
9158,1.5497240522541804,1.6512408267393177
9159,1.5529918858332872,1.652452728782256
9160,1.5569191693527982,1.6529649216047027
9161,1.5614577339614346,1.652804281370957
9162,1.5665555545206487,1.6520059795678759
9163,1.5721569916553957,1.6506121250219103
9164,1.5782030542213352,1.648670314568981
9165,1.5846316808601428,1.6462321180191353
9166,1.5913780392033319,1.6433515239022798
9167,1.598374841180688,1.640083372921565
9168,1.6055526727938287,1.6364818060666462
9169,1.6128403366285213,1.6325987539561817
9170,1.6201652053024533,1.6284824931894095
9171,1.6274535839774225,1.6241762943058435
9172,1.6346310800080608,1.6197171843972877
9173,1.6416229777529538,1.6151348455109746
9174,1.6483546165384908,1.6104506677559929
9175,1.654751769741926,1.605676973510186
9176,1.660741022947,1.6008164263593898
9177,1.6662501491245676,1.5958616354264827
9178,1.6712084788006907,1.5907949626082787
9179,1.6755472631966781,1.5855885369812917
9180,1.679200028358084,1.5802044773102686
9181,1.6821029183349308,1.5745953202472525
9182,1.6841950255298617,1.5687046484917164
9183,1.6854187063976571,1.5624679099455072
9184,1.6857198807556975,1.5558134157869656
9185,1.6850483130513452,1.5486635024535456
9186,1.6833578740281705,1.5409358398063115
