,Time,V,Pitch_Deg,Pitch_Rad,Theta_dot_deg
344,72.17838,0.446202,-1.7063649054143752,-0.029781685839962463,7.237909869782713
345,72.37909,0.09131400000000012,4.303317630585624,0.07510706141284018,29.942118160529994
346,72.5791,-0.13462799999999997,4.308014059113625,0.07518902955373839,0.02348096859157475
347,72.79562,-0.10806099999999996,4.308014059113625,0.07518902955373839,0.0
348,73.01263,-0.05197109999999994,4.308014059113625,0.07518902955373839,0.0
349,73.22897,-0.28951760000000004,4.308014059113625,0.07518902955373839,0.0
350,73.44595,-0.6228563,4.308014059113625,0.07518902955373839,0.0
351,73.66251,-0.7948793,4.308014059113625,0.07518902955373839,0.0
352,73.87863,-0.8345502,4.308014059113625,0.07518902955373839,0.0
353,74.07913,-0.9075036999999999,4.958079659913623,0.08653481464165344,3.242222447880204
354,74.27975,-0.751455,8.169568583457629,0.14258587024882477,16.007820374558843
355,74.49588,-0.30646700000000004,8.169568583457629,0.14258587024882477,0.0
356,74.71207,0.21689800000000004,8.169568583457629,0.14258587024882477,0.0
357,74.91254,0.6224379999999998,8.02843806425763,0.14012267801373574,-0.7039982002294208
358,75.12875,0.8704109999999998,2.3667825834576264,0.04130814876019306,-26.185909443597783
359,75.33002,1.0641339999999997,1.9164103024176269,0.033447669596327834,-2.2376523130122794
360,75.54584,1.177229,0.3311533984176264,0.005779717131556161,-7.34527339449563
361,75.76221,0.8651740000000001,-0.09550213849437356,-0.0016668267594224387,-1.9718793590239148
362,75.97913,0.5048430000000002,-0.09550213849437356,-0.0016668267594224387,0.0
363,76.18146,0.521509,-0.09550213849437356,-0.0016668267594224387,0.0
364,76.39624,0.8074149999999998,-0.09550213849437356,-0.0016668267594224387,0.0
365,76.61252,0.9564849999999998,-0.09550213849437356,-0.0016668267594224387,0.0
366,76.81268,0.8718789999999998,-0.09550213849437356,-0.0016668267594224387,0.0
367,77.02847,0.8086250000000001,-0.09550213849437356,-0.0016668267594224387,0.0
368,77.22894,0.848948,-0.09550213849437356,-0.0016668267594224387,0.0
369,77.42914,0.8315319999999997,-0.09550213849437356,-0.0016668267594224387,0.0
370,77.64493,0.73658,-0.09550213849437356,-0.0016668267594224387,0.0
371,77.84543,0.7369089999999998,-0.09550213849437356,-0.0016668267594224387,0.0
372,78.06259,0.8373900000000001,-0.09550213849437356,-0.0016668267594224387,0.0
373,78.26276,0.833393,-0.09550213849437356,-0.0016668267594224387,0.0
374,78.46277,0.7553840000000003,-0.09550213849437356,-0.0016668267594224387,0.0
375,78.67871,0.8553999999999999,-0.09550213849437356,-0.0016668267594224387,0.0
376,78.87906,1.132561,-0.09550213849437356,-0.0016668267594224387,0.0
377,79.09537,1.3096979999999998,-0.09550213849437356,-0.0016668267594224387,0.0
378,79.29572,1.2583780000000002,-1.2765111861743739,-0.02227932313728114,-5.894729461841771
379,79.49585,1.260413,-1.4585880950783738,-0.02545716468950972,-0.9097931789536733
380,79.69647,1.5894063000000003,-2.115581014958374,-0.03692385430370703,-3.274812680091704
381,79.91193,1.9355324,-4.068325665518376,-0.0710056779066852,-9.06314234920665
382,80.11252,1.9674698,-4.068325665518376,-0.0710056779066852,0.0
383,80.32901,1.7980099,-4.068325665518376,-0.0710056779066852,0.0
384,80.5293,1.6385055,-7.514642322158375,-0.1311552506313761,-17.206633664385805
385,80.74579,1.3212115999999998,-8.579464074878375,-0.14973989616319697,-4.918572463947683
386,80.94583,0.99446362,-8.579464074878375,-0.14973989616319697,0.0
387,81.16208,0.6551765,-8.579464074878375,-0.14973989616319697,0.0
388,81.36267,0.5203980000000001,-4.402275974078375,-0.07683421032910819,20.82450820479677
389,81.57883,0.611523,-2.2659525347183753,-0.03954833242474677,9.88306550407096
390,81.77945,0.42826799999999987,-2.2659525347183753,-0.03954833242474677,0.0
391,81.99551,0.05544900000000008,-2.2659525347183753,-0.03954833242474677,0.0
392,82.19589,-0.1995140000000002,-2.2659525347183753,-0.03954833242474677,0.0
393,82.41211,-0.452863,-2.2659525347183753,-0.03954833242474677,0.0
394,82.629,-0.9721171999999999,-2.2659525347183753,-0.03954833242474677,0.0
395,82.84555,-1.6090646999999998,1.6573874880816255,0.02892686864838264,18.11747874763351
396,83.06238,-1.5831700000000002,5.466178238241624,0.09540280775817936,17.565792326522942
397,83.2785,-1.1715079,5.466178238241624,0.09540280775817936,0.0
398,83.47897,-0.8495515600000001,5.466178238241624,0.09540280775817936,0.0
399,83.6958,-0.6996641,5.466178238241624,0.09540280775817936,0.0
400,83.91171,-0.4813864,5.466178238241624,0.09540280775817936,0.0
401,84.1127,-0.08104939999999997,5.466178238241624,0.09540280775817936,0.0
402,84.32916,0.426336,5.319635103921625,0.09284514756810307,-0.6769986802180561
